Species,Country.of.Origin,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Category.One.Defects,Quakers,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters,Year,id
Arabica,Colombia,2012-06-08,Caturra,Washed / Wet,7.58,7.67,7.5,7.58,7.67,7.67,10.0,10.0,10.0,7.5,83.17,0,0.0,0,1750.0,1750.0,1750.0,2012,170.0
Arabica,Mexico,2012-06-06,Typica,Washed / Wet,7.5,7.75,7.58,7.58,7.67,7.5,10.0,10.0,10.0,7.58,83.17,0,0.0,5,1380.0,1380.0,1380.0,2012,484.0
Arabica,Brazil,2012-03-19,Mundo Novo,Natural / Dry,7.75,7.67,7.58,7.5,7.58,7.58,10.0,10.0,10.0,7.5,83.17,0,0.0,1,1000.0,1000.0,1000.0,2012,76.0
Arabica,Brazil,2012-02-17,Mundo Novo,Natural / Dry,7.92,7.58,7.5,7.58,7.42,7.5,10.0,10.0,10.0,7.67,83.17,0,0.0,4,950.0,950.0,950.0,2012,76.0
Arabica,Guatemala,2012-02-01,Bourbon,Washed / Wet,7.75,7.5,7.67,7.5,7.92,8.0,10.0,10.0,9.33,7.5,83.17,0,0.0,10,1402.08,1402.08,1402.08,2012,320.0
Arabica,Brazil,2011-12-03,Mundo Novo,Semi-washed / Semi-pulped,7.75,7.5,7.58,7.5,7.75,7.5,10.0,10.0,10.0,7.58,83.17,0,0.0,3,1000.0,1000.0,1000.0,2011,76.0
Arabica,Brazil,2011-10-28,,,7.58,7.75,7.67,7.5,7.67,7.58,10.0,10.0,10.0,7.42,83.17,0,0.0,2,900.0,900.0,900.0,2011,76.0
Arabica,El Salvador,2011-08-23,,,7.42,7.83,8.17,8.08,7.17,7.58,10.0,9.33,10.0,7.58,83.17,0,0.0,3,1200.0,1200.0,1200.0,2011,222.0
Arabica,Ethiopia,2010-06-16,,,7.75,8.0,7.67,8.08,7.83,7.92,9.33,9.33,9.33,7.92,83.17,0,0.0,0,1850.0,1850.0,1850.0,2010,231.0
Arabica,Colombia,2017-02-20,Caturra,Washed / Wet,7.58,7.67,7.33,7.67,7.75,7.58,10.0,10.0,10.0,7.5,83.08,0,1.0,4,1799.0,1799.0,1799.0,2017,170.0
Arabica,Colombia,2017-01-10,Caturra,Washed / Wet,7.75,7.5,7.5,7.42,8.0,7.75,10.0,10.0,10.0,7.17,83.08,1,2.0,5,,,,2017,170.0
Arabica,Brazil,2016-04-25,Yellow Bourbon,Pulped natural / honey,7.58,7.58,7.58,7.5,7.67,7.58,10.0,10.0,10.0,7.58,83.08,0,2.0,2,905.0,905.0,905.0,2016,76.0
Arabica,Brazil,2015-10-08,Yellow Bourbon,Natural / Dry,7.33,7.67,7.67,7.33,7.75,7.42,10.0,10.0,10.0,7.92,83.08,0,0.0,3,1.0,1.0,1.0,2015,76.0
Arabica,Taiwan,2015-05-19,Typica,Natural / Dry,7.83,7.92,7.5,7.83,7.67,7.25,9.33,10.0,10.0,7.75,83.08,0,0.0,0,700.0,800.0,750.0,2015,158.0
Arabica,Brazil,2015-04-20,Mundo Novo,Natural / Dry,7.42,7.67,7.58,7.5,7.75,7.67,10.0,10.0,10.0,7.5,83.08,0,0.0,13,,,,2015,76.0
Arabica,Brazil,2014-10-16,Bourbon,Washed / Wet,7.58,7.83,7.67,7.42,7.42,7.5,10.0,10.0,10.0,7.67,83.08,0,0.0,1,1200.0,1200.0,1200.0,2014,76.0
Arabica,Costa Rica,2014-07-15,Catuai,Washed / Wet,7.83,7.33,7.5,7.67,7.58,7.67,10.0,10.0,10.0,7.5,83.08,0,0.0,3,1200.0,1400.0,1300.0,2014,188.0
Arabica,United States,2014-02-19,Hawaiian Kona,Natural / Dry,7.33,7.75,7.58,7.33,7.83,7.67,10.0,10.0,10.0,7.58,83.08,0,0.0,8,,,,2014,840.0
Arabica,Taiwan,2013-12-26,Typica,Other,7.75,7.75,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.58,83.08,0,0.0,0,1300.0,1300.0,1300.0,2013,158.0
Arabica,United States,2013-03-08,Hawaiian Kona,Natural / Dry,7.83,7.83,7.33,7.17,7.75,7.67,10.0,10.0,10.0,7.5,83.08,0,0.0,0,,,,2013,840.0
Arabica,Mexico,2012-06-06,Other,Washed / Wet,7.75,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,7.5,83.08,0,0.0,1,1400.0,1400.0,1400.0,2012,484.0
Arabica,United States,2012-04-06,Hawaiian Kona,Natural / Dry,7.67,7.58,7.5,7.67,7.92,8.0,9.33,9.33,10.0,8.08,83.08,1,0.0,4,,,,2012,840.0
Arabica,United States,2012-02-23,Hawaiian Kona,Washed / Wet,7.33,7.58,7.58,7.92,7.67,7.58,10.0,10.0,10.0,7.42,83.08,0,0.0,0,,,,2012,840.0
Arabica,Colombia,2011-07-29,Caturra,,7.33,7.33,7.33,7.58,7.25,8.08,10.0,10.0,10.0,8.17,83.08,0,0.0,0,1600.0,1950.0,1775.0,2011,170.0
Arabica,Colombia,2011-02-22,,,7.83,7.75,7.33,7.25,7.42,7.92,10.0,10.0,10.0,7.58,83.08,1,0.0,3,1880.0,1880.0,1880.0,2011,170.0
Arabica,Indonesia,2010-11-29,,,7.67,7.58,7.5,7.58,7.67,7.58,10.0,10.0,10.0,7.5,83.08,0,0.0,0,1300.0,1400.0,1350.0,2010,360.0
Arabica,Guatemala,2010-11-11,,,7.92,7.67,7.67,7.25,7.83,7.67,9.33,10.0,10.0,7.75,83.08,0,0.0,1,,,,2010,320.0
Arabica,Brazil,2017-10-20,Bourbon,Natural / Dry,7.58,7.5,7.5,7.75,7.67,7.5,10.0,10.0,10.0,7.5,83.0,0,0.0,4,890.0,890.0,890.0,2017,76.0
Arabica,Brazil,2016-08-16,Bourbon,Natural / Dry,7.5,7.58,7.58,7.67,7.58,7.5,10.0,10.0,10.0,7.58,83.0,0,3.0,5,894.0,894.0,894.0,2016,76.0
Arabica,Brazil,2016-08-16,Bourbon,Natural / Dry,7.5,7.67,7.58,7.67,7.58,7.42,10.0,10.0,10.0,7.58,83.0,0,2.0,3,872.0,872.0,872.0,2016,76.0
Arabica,Uganda,2016-07-18,Bourbon,Washed / Wet,7.67,7.58,7.42,7.42,7.83,7.5,10.0,10.0,10.0,7.58,83.0,0,0.0,6,1473.0,1473.0,1473.0,2016,800.0
Arabica,Uganda,2016-07-18,Bourbon,Natural / Dry,7.67,7.67,7.5,7.58,7.42,7.5,10.0,10.0,10.0,7.67,83.0,0,5.0,8,1645.0,1645.0,1645.0,2016,800.0
Arabica,Colombia,2016-02-11,,,7.67,7.67,7.33,7.67,7.5,7.58,10.0,10.0,10.0,7.58,83.0,0,0.0,4,442.0,442.0,442.0,2016,170.0
Arabica,Vietnam,2015-12-28,Caturra,Other,7.75,7.67,7.58,7.58,7.42,7.67,9.33,10.0,10.0,8.0,83.0,0,0.0,0,1550.0,1550.0,1550.0,2015,704.0
Arabica,Guatemala,2015-07-08,Catuai,Washed / Wet,7.67,7.75,7.33,7.92,7.42,7.5,10.0,10.0,10.0,7.42,83.0,0,0.0,3,1300.0,1800.0,1550.0,2015,320.0
Arabica,Guatemala,2015-06-05,Catuai,Washed / Wet,7.75,7.67,7.33,7.75,7.5,7.42,10.0,10.0,10.0,7.58,83.0,0,0.0,2,1371.6,1371.6,1371.6,2015,320.0
Arabica,Guatemala,2015-04-23,Bourbon,Washed / Wet,7.83,7.67,7.25,7.67,7.75,7.5,10.0,10.0,10.0,7.33,83.0,0,0.0,2,1500.0,1500.0,1500.0,2015,320.0
Arabica,Brazil,2015-02-13,Catuai,Natural / Dry,7.67,7.67,7.67,7.5,7.42,7.5,10.0,10.0,10.0,7.58,83.0,0,0.0,0,900.0,1100.0,1000.0,2015,76.0
Arabica,Taiwan,2014-11-23,Typica,Washed / Wet,7.92,7.92,7.83,7.58,7.33,7.25,10.0,10.0,10.0,7.17,83.0,0,0.0,0,1200.0,1200.0,1200.0,2014,158.0
Arabica,Uganda,2014-06-26,SL14,Washed / Wet,7.83,7.58,7.5,7.5,7.58,7.5,10.0,10.0,10.0,7.5,83.0,0,0.0,0,1800.0,1800.0,1800.0,2014,800.0
Arabica,United States,2014-06-09,Other,Washed / Wet,7.67,7.5,7.67,7.83,7.75,7.83,10.0,10.0,9.33,7.42,83.0,0,0.0,0,853.44,853.44,853.44,2014,840.0
Arabica,Guatemala,2014-03-07,Bourbon,Washed / Wet,7.67,7.67,7.42,7.83,7.5,7.5,10.0,10.0,10.0,7.42,83.0,1,0.0,0,1500.0,1500.0,1500.0,2014,320.0
Arabica,Costa Rica,2014-02-14,Catuai,Washed / Wet,7.67,7.58,7.5,7.58,7.5,7.5,10.0,10.0,10.0,7.67,83.0,0,0.0,3,1100.0,1300.0,1200.0,2014,188.0
Arabica,Brazil,2014-01-02,Yellow Bourbon,Semi-washed / Semi-pulped,7.75,7.58,7.42,7.67,7.42,7.67,10.0,10.0,10.0,7.5,83.0,0,0.0,4,1250.0,1250.0,1250.0,2014,76.0
Arabica,Colombia,2013-11-07,Caturra,Washed / Wet,7.75,7.42,7.33,7.5,7.58,7.17,10.0,10.0,10.0,8.25,83.0,1,0.0,1,1600.0,1950.0,1775.0,2013,170.0
Arabica,Colombia,2013-08-02,Caturra,Washed / Wet,7.83,7.5,7.58,7.33,7.5,7.67,10.0,10.0,10.0,7.58,83.0,0,0.0,0,1750.0,1750.0,1750.0,2013,170.0
Arabica,Colombia,2013-03-15,Caturra,Natural / Dry,7.33,7.67,7.75,7.42,7.75,7.58,10.0,10.0,10.0,7.5,83.0,0,0.0,1,1000.0,1000.0,1000.0,2013,170.0
Arabica,Colombia,2013-04-26,Caturra,Natural / Dry,7.58,7.75,7.42,7.67,7.58,7.42,10.0,10.0,10.0,7.58,83.0,0,0.0,2,1000.0,1000.0,1000.0,2013,170.0
Arabica,Colombia,2012-10-23,Caturra,Washed / Wet,7.5,7.5,7.42,7.58,7.75,7.58,10.0,10.0,10.0,7.67,83.0,1,0.0,2,1600.0,1950.0,1775.0,2012,170.0
Arabica,Mexico,2012-07-26,Typica,Washed / Wet,7.67,7.58,7.42,7.5,7.67,7.58,10.0,10.0,10.0,7.58,83.0,0,0.0,20,750.0,750.0,750.0,2012,484.0
Arabica,Mexico,2012-07-26,Typica,Semi-washed / Semi-pulped,7.67,7.83,7.5,7.58,7.58,7.67,9.33,10.0,10.0,7.83,83.0,0,0.0,7,1200.0,1200.0,1200.0,2012,484.0
Arabica,Mexico,2012-07-11,Bourbon,Washed / Wet,7.5,7.67,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.67,83.0,5,0.0,8,1200.0,1200.0,1200.0,2012,484.0
Arabica,Colombia,2012-05-22,Arusha,Natural / Dry,7.67,7.58,7.5,7.5,7.75,7.5,10.0,10.0,10.0,7.5,83.0,1,0.0,4,,,,2012,170.0
Arabica,Colombia,2012-05-11,Caturra,Washed / Wet,7.75,7.58,7.5,7.67,7.83,7.75,9.33,10.0,10.0,7.58,83.0,0,0.0,4,1500.0,1750.0,1625.0,2012,170.0
Arabica,Colombia,2012-06-08,Caturra,Washed / Wet,7.67,7.58,7.58,7.58,7.67,7.42,10.0,10.0,10.0,7.5,83.0,0,0.0,0,1750.0,1750.0,1750.0,2012,170.0
Arabica,Guatemala,2012-04-27,Bourbon,Washed / Wet,7.5,7.67,7.5,7.67,7.5,7.83,10.0,10.0,10.0,7.33,83.0,0,0.0,2,1371.6,1371.6,1371.6,2012,320.0
Arabica,Colombia,2011-12-02,Caturra,Washed / Wet,7.67,7.67,7.58,7.5,7.67,7.42,10.0,10.0,10.0,7.5,83.0,0,0.0,0,1600.0,1950.0,1775.0,2011,170.0
Arabica,Thailand,2011-08-16,,,7.33,7.67,7.58,7.5,7.75,7.67,10.0,10.0,10.0,7.5,83.0,0,0.0,0,,,,2011,764.0
Arabica,Colombia,2011-05-12,,,7.33,7.67,7.58,7.33,7.58,7.92,10.0,10.0,10.0,7.58,83.0,0,0.0,1,1050.0,1850.0,1450.0,2011,170.0
Arabica,United States,2011-04-21,,,7.83,7.83,7.67,7.83,7.92,7.83,9.33,9.33,9.33,8.08,83.0,0,0.0,0,,,,2011,840.0
Arabica,United States,2011-03-09,,,7.5,7.58,7.42,7.58,7.58,7.67,10.0,10.0,10.0,7.67,83.0,0,0.0,1,,,,2011,840.0
Arabica,Colombia,2011-02-01,,,7.5,7.58,7.67,7.67,7.58,7.58,10.0,10.0,10.0,7.42,83.0,0,0.0,2,1800.0,1800.0,1800.0,2011,170.0
Arabica,Nicaragua,2010-05-31,Caturra,,7.58,7.83,7.75,7.92,7.92,8.08,9.33,9.33,9.33,7.92,83.0,0,0.0,0,,,,2010,558.0
Arabica,Thailand,2010-04-13,,,7.5,7.25,7.42,7.75,8.17,7.5,10.0,10.0,10.0,7.42,83.0,0,0.0,0,,,,2010,764.0
Arabica,Brazil,2017-10-20,Bourbon,Natural / Dry,7.67,7.58,7.5,7.58,7.58,7.5,10.0,10.0,10.0,7.5,82.92,0,0.0,0,890.0,890.0,890.0,2017,76.0
Arabica,El Salvador,2017-08-28,Bourbon,Washed / Wet,7.5,7.5,7.75,7.58,7.92,7.83,10.0,10.0,9.33,7.5,82.92,0,0.0,1,1350.0,1350.0,1350.0,2017,222.0
Arabica,Colombia,2017-07-07,Caturra,Washed / Wet,7.58,7.67,7.5,7.33,7.67,7.58,10.0,10.0,10.0,7.58,82.92,0,0.0,1,1500.0,1500.0,1500.0,2017,170.0
Arabica,Taiwan,2016-06-28,Caturra,Natural / Dry,7.17,7.83,7.25,7.67,7.67,7.58,10.0,10.0,10.0,7.75,82.92,31,0.0,0,350.0,350.0,350.0,2016,158.0
Arabica,Ethiopia,2016-02-26,Ethiopian Heirlooms,Washed / Wet,7.58,7.58,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.58,82.92,1,0.0,20,2000.0,2000.0,2000.0,2016,231.0
Arabica,Taiwan,2015-09-07,Typica,Natural / Dry,7.5,7.58,7.67,7.33,7.5,7.75,10.0,10.0,10.0,7.58,82.92,0,0.0,9,775.0,775.0,775.0,2015,158.0
Arabica,Philippines,2015-07-31,Other,Washed / Wet,7.58,7.58,7.67,7.58,7.5,7.5,10.0,10.0,10.0,7.5,82.92,0,0.0,1,1200.0,1200.0,1200.0,2015,608.0
Arabica,Philippines,2015-07-21,Other,Washed / Wet,8.08,7.5,7.67,7.42,7.33,7.5,10.0,10.0,10.0,7.42,82.92,0,0.0,0,1600.0,1600.0,1600.0,2015,608.0
Arabica,Mexico,2015-07-14,Typica,Natural / Dry,7.83,7.67,7.25,7.58,7.5,7.5,10.0,10.0,10.0,7.58,82.92,0,0.0,3,1059.0,1059.0,1059.0,2015,484.0
Arabica,Mexico,2015-06-11,Bourbon,Washed / Wet,7.75,7.67,7.42,7.42,7.75,7.5,10.0,10.0,10.0,7.42,82.92,2,0.0,8,1300.0,1300.0,1300.0,2015,484.0
Arabica,Brazil,2014-08-15,Moka Peaberry,Semi-washed / Semi-pulped,7.08,7.5,7.5,7.83,7.75,7.67,10.0,10.0,10.0,7.58,82.92,0,0.0,16,11000.0,11000.0,11000.0,2014,76.0
Arabica,Uganda,2014-06-27,SL14,Washed / Wet,8.0,7.5,7.5,7.58,7.33,7.42,10.0,10.0,10.0,7.58,82.92,0,0.0,0,1400.0,1900.0,1650.0,2014,800.0
Arabica,Uganda,2014-06-27,SL14,Washed / Wet,7.75,7.58,7.58,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.92,0,0.0,4,1400.0,1400.0,1400.0,2014,800.0
Arabica,Guatemala,2014-04-03,Bourbon,Washed / Wet,7.75,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,7.5,82.92,0,0.0,1,1500.0,1500.0,1500.0,2014,320.0
Arabica,Guatemala,2014-03-07,Caturra,Natural / Dry,7.67,7.83,7.42,7.5,7.33,7.5,10.0,10.0,10.0,7.67,82.92,0,0.0,2,1500.0,1500.0,1500.0,2014,320.0
Arabica,Guatemala,2013-12-27,,Washed / Wet,7.58,7.58,7.25,7.58,7.58,7.58,10.0,10.0,10.0,7.75,82.92,0,0.0,4,,,,2013,320.0
Arabica,Colombia,2013-09-13,Caturra,Washed / Wet,7.58,7.5,7.75,7.33,7.58,7.58,10.0,10.0,10.0,7.58,82.92,0,0.0,2,1800.0,2000.0,1900.0,2013,170.0
Arabica,Colombia,2013-03-20,Caturra,Natural / Dry,7.75,7.5,7.25,7.5,7.75,7.5,10.0,10.0,10.0,7.67,82.92,0,0.0,0,1750.0,1750.0,1750.0,2013,170.0
Arabica,Guatemala,2013-03-11,Bourbon,Washed / Wet,7.83,7.75,7.25,7.92,7.5,7.17,10.0,10.0,10.0,7.5,82.92,0,0.0,2,1658.112,1755.648,1706.88,2013,320.0
Arabica,Colombia,2013-01-22,Other,Washed / Wet,7.83,7.67,7.42,7.42,7.5,7.58,10.0,10.0,10.0,7.5,82.92,3,0.0,5,1450.0,1450.0,1450.0,2013,170.0
Arabica,Mexico,2012-07-26,Typica,Natural / Dry,7.58,7.58,7.33,7.25,7.58,7.75,10.0,10.0,10.0,7.83,82.92,0,0.0,4,1248.0,1248.0,1248.0,2012,484.0
Arabica,Vietnam,2012-07-20,Other,Natural / Dry,7.67,7.33,7.17,7.58,8.08,7.42,10.0,10.0,10.0,7.67,82.92,0,0.0,17,1040.0,1040.0,1040.0,2012,704.0
Arabica,Mexico,2012-03-05,Typica,Washed / Wet,8.0,7.92,7.67,7.17,7.67,7.42,9.33,10.0,10.0,7.75,82.92,1,0.0,4,1400.0,1400.0,1400.0,2012,484.0
Arabica,United States,2012-02-23,Hawaiian Kona,Washed / Wet,7.5,7.5,7.5,7.42,7.67,7.83,10.0,10.0,10.0,7.5,82.92,0,0.0,0,,,,2012,840.0
Arabica,Colombia,2011-07-19,,,7.5,7.75,7.33,7.75,7.08,7.83,10.0,10.0,10.0,7.67,82.92,0,0.0,0,1050.0,1850.0,1450.0,2011,170.0
Arabica,Thailand,2010-04-13,,,7.42,7.58,7.5,7.17,7.5,8.0,10.0,10.0,10.0,7.75,82.92,0,0.0,0,,,,2010,764.0
Arabica,Kenya,2017-10-13,SL28,Washed / Wet,7.75,7.58,7.42,7.58,7.5,7.5,10.0,10.0,10.0,7.5,82.83,0,0.0,3,1754.0,1754.0,1754.0,2017,404.0
Arabica,Guatemala,2017-06-22,Bourbon,Washed / Wet,7.5,7.58,7.33,7.67,7.58,7.58,10.0,10.0,10.0,7.58,82.83,1,1.0,2,1700.0,1700.0,1700.0,2017,320.0
Arabica,Brazil,2017-02-06,Yellow Bourbon,Pulped natural / honey,7.67,7.58,7.58,7.5,7.5,7.42,10.0,10.0,10.0,7.58,82.83,0,2.0,2,905.0,905.0,905.0,2017,76.0
Arabica,El Salvador,2016-04-08,Pacas,Washed / Wet,7.33,7.67,7.67,7.83,7.33,7.67,10.0,10.0,10.0,7.33,82.83,0,0.0,4,1250.0,1250.0,1250.0,2016,222.0
Arabica,Rwanda,2016-03-25,Bourbon,Washed / Wet,7.83,7.92,7.75,7.83,7.75,7.75,9.33,9.33,9.33,8.0,82.83,0,0.0,0,1900.0,1900.0,1900.0,2016,646.0
Arabica,Vietnam,2016-01-19,Other,Other,7.25,7.58,7.5,7.42,7.75,7.42,10.0,10.0,10.0,7.92,82.83,11,0.0,0,1040.0,1040.0,1040.0,2016,704.0
Arabica,Guatemala,2015-07-20,Bourbon,Washed / Wet,7.58,7.58,7.33,7.67,7.67,7.5,10.0,10.0,10.0,7.5,82.83,0,0.0,2,1219.2,1219.2,1219.2,2015,320.0
Arabica,Brazil,2015-05-26,Catuai,Natural / Dry,7.58,7.83,7.33,7.67,7.42,7.33,10.0,10.0,10.0,7.67,82.83,2,0.0,6,900.0,900.0,900.0,2015,76.0
Arabica,Colombia,2015-03-21,Other,Washed / Wet,7.83,7.67,7.5,7.58,7.5,7.67,10.0,10.0,10.0,7.08,82.83,0,0.0,1,1200.0,2000.0,1600.0,2015,170.0
Arabica,United States,2015-02-20,Other,Other,7.42,7.58,7.25,7.5,7.75,7.75,10.0,10.0,10.0,7.58,82.83,0,0.0,9,1200.0,1200.0,1200.0,2015,840.0
Arabica,Guatemala,2014-03-24,Bourbon,Washed / Wet,7.67,7.67,7.75,7.67,7.42,7.17,10.0,10.0,10.0,7.5,82.83,0,0.0,4,1500.0,1500.0,1500.0,2014,320.0
Arabica,Colombia,2014-01-20,Typica,Natural / Dry,7.5,7.42,7.58,7.5,7.58,7.58,10.0,10.0,10.0,7.67,82.83,4,0.0,4,1800.0,1800.0,1800.0,2014,170.0
Arabica,Colombia,2013-05-10,Caturra,Washed / Wet,7.83,7.5,7.5,7.42,7.5,7.5,10.0,10.0,10.0,7.58,82.83,0,0.0,3,1600.0,1950.0,1775.0,2013,170.0
Arabica,Tanzania,2013-04-19,Arusha,Washed / Wet,7.67,7.5,7.33,7.25,7.58,7.75,10.0,10.0,10.0,7.75,82.83,0,0.0,5,1400.0,1400.0,1400.0,2013,834.0
Arabica,Mexico,2012-08-30,Caturra,Washed / Wet,7.58,7.67,7.5,7.58,7.5,7.5,10.0,10.0,10.0,7.5,82.83,2,0.0,10,1550.0,1550.0,1550.0,2012,484.0
Arabica,Mexico,2012-07-11,Bourbon,Washed / Wet,7.67,7.58,7.42,7.75,7.42,7.42,10.0,10.0,10.0,7.58,82.83,0,0.0,7,1250.0,1250.0,1250.0,2012,484.0
Arabica,Guatemala,2012-07-09,Bourbon,Washed / Wet,7.67,7.67,7.33,7.5,7.33,7.92,10.0,10.0,10.0,7.42,82.83,0,0.0,10,1310.64,1310.64,1310.64,2012,320.0
Arabica,Mexico,2012-06-06,Typica,Washed / Wet,7.58,7.58,7.5,7.42,7.67,7.58,10.0,10.0,10.0,7.5,82.83,0,0.0,2,1380.0,1380.0,1380.0,2012,484.0
Arabica,El Salvador,2011-08-23,,,7.75,7.58,7.75,7.75,7.25,7.5,10.0,10.0,10.0,7.25,82.83,1,0.0,3,1200.0,1200.0,1200.0,2011,222.0
Arabica,Guatemala,2018-01-09,Caturra,Washed / Wet,7.5,7.58,7.42,7.67,7.58,7.5,10.0,10.0,10.0,7.5,82.75,0,1.0,3,1100.0,1100.0,1100.0,2018,320.0
Arabica,Guatemala,2017-10-17,Caturra,Washed / Wet,7.58,7.67,7.5,7.58,7.5,7.42,10.0,10.0,10.0,7.5,82.75,0,0.0,8,1800.0,1800.0,1800.0,2017,320.0
Arabica,Guatemala,2017-09-19,Bourbon,Washed / Wet,7.5,7.67,7.17,7.67,7.67,7.58,10.0,10.0,10.0,7.5,82.75,0,0.0,4,1700.0,1700.0,1700.0,2017,320.0
Arabica,Guatemala,2017-09-08,Bourbon,Washed / Wet,7.5,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,7.58,82.75,0,0.0,1,1219.2,1219.2,1219.2,2017,320.0
Arabica,Guatemala,2017-08-22,Bourbon,Washed / Wet,7.42,7.58,7.42,7.67,7.5,7.5,10.0,10.0,10.0,7.67,82.75,0,0.0,1,1219.2,1219.2,1219.2,2017,320.0
Arabica,Indonesia,2017-08-08,Sulawesi,Other,7.5,7.58,7.42,7.58,7.58,7.5,10.0,10.0,10.0,7.58,82.75,0,0.0,15,1500.0,1500.0,1500.0,2017,360.0
Arabica,Guatemala,2017-06-01,Bourbon,Washed / Wet,7.58,7.58,7.33,7.58,7.33,7.67,10.0,10.0,10.0,7.67,82.75,0,0.0,0,157.8864,157.8864,157.8864,2017,320.0
Arabica,Taiwan,2017-06-01,Yellow Bourbon,Natural / Dry,7.83,7.67,7.33,7.67,7.58,7.67,9.33,10.0,10.0,7.67,82.75,0,0.0,0,650.0,650.0,650.0,2017,158.0
Arabica,El Salvador,2017-05-08,Bourbon,Washed / Wet,7.67,7.67,7.17,7.33,7.58,7.67,10.0,10.0,10.0,7.67,82.75,0,0.0,4,1250.0,1250.0,1250.0,2017,222.0
Arabica,Costa Rica,2017-04-28,Caturra,Washed / Wet,7.58,7.5,7.42,7.67,7.42,7.5,10.0,10.0,10.0,7.67,82.75,0,0.0,1,1850.0,1850.0,1850.0,2017,188.0
Arabica,Honduras,2017-04-06,Caturra,Natural / Dry,7.58,7.5,7.42,7.58,7.5,7.5,10.0,10.0,10.0,7.67,82.75,0,1.0,6,1400.0,1400.0,1400.0,2017,340.0
Arabica,Brazil,2016-04-25,Yellow Bourbon,Pulped natural / honey,7.5,7.5,7.58,7.5,7.58,7.58,10.0,10.0,10.0,7.5,82.75,0,2.0,1,905.0,905.0,905.0,2016,76.0
Arabica,China,2016-04-06,Catimor,Natural / Dry,7.67,7.5,7.33,7.33,7.67,7.67,10.0,10.0,10.0,7.58,82.75,0,0.0,0,1100.0,1100.0,1100.0,2016,156.0
Arabica,China,2016-04-05,Catimor,Washed / Wet,7.5,7.67,7.42,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.75,0,0.0,2,1500.0,1500.0,1500.0,2016,156.0
Arabica,Colombia,2014-11-07,Caturra,Washed / Wet,7.5,7.58,7.58,7.75,7.33,7.5,10.0,10.0,10.0,7.5,82.75,0,0.0,2,1600.0,1950.0,1775.0,2014,170.0
Arabica,Malawi,2014-11-04,Gesha,Washed / Wet,7.75,7.58,7.42,7.5,7.33,7.5,10.0,10.0,10.0,7.67,82.75,0,0.0,0,1442.0,1442.0,1442.0,2014,454.0
Arabica,Guatemala,2014-06-16,Pacas,Washed / Wet,7.75,7.42,7.25,7.75,7.5,7.67,10.0,10.0,10.0,7.42,82.75,0,0.0,2,1524.0,1524.0,1524.0,2014,320.0
Arabica,Colombia,2014-05-27,Typica,Washed / Wet,7.67,7.42,7.42,7.58,7.33,7.67,10.0,10.0,10.0,7.67,82.75,0,0.0,0,165.0,165.0,165.0,2014,170.0
Arabica,United States,2014-02-05,Hawaiian Kona,Natural / Dry,7.67,7.58,7.42,7.83,7.33,7.5,10.0,10.0,10.0,7.42,82.75,6,0.0,0,,,,2014,840.0
Arabica,United States,2014-02-04,Hawaiian Kona,Natural / Dry,7.58,7.83,7.75,7.75,7.42,8.0,9.33,9.33,10.0,7.75,82.75,0,0.0,0,,,,2014,840.0
Arabica,Colombia,2014-01-21,Caturra,Washed / Wet,7.58,7.33,7.17,7.33,7.25,8.58,10.0,10.0,10.0,7.5,82.75,0,0.0,2,1300.0,1300.0,1300.0,2014,170.0
Arabica,Mexico,2013-03-29,Typica,Washed / Wet,7.58,7.58,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.58,82.75,0,0.0,6,1550.0,1550.0,1550.0,2013,484.0
Arabica,Mexico,2012-07-11,Typica,Washed / Wet,7.58,7.58,7.33,7.75,7.25,7.58,10.0,10.0,10.0,7.67,82.75,0,0.0,0,1200.0,1200.0,1200.0,2012,484.0
Arabica,Mexico,2012-06-06,Typica,Natural / Dry,8.08,8.17,8.0,8.0,7.83,7.92,6.67,10.0,10.0,8.08,82.75,1,0.0,4,1200.0,1200.0,1200.0,2012,484.0
Arabica,Colombia,2012-04-11,Caturra,Washed / Wet,7.5,7.58,7.42,7.67,7.5,7.58,10.0,10.0,10.0,7.5,82.75,0,0.0,0,1400.0,1850.0,1625.0,2012,170.0
Arabica,Colombia,2012-03-05,Caturra,Washed / Wet,7.67,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,7.42,82.75,0,0.0,3,1600.0,1950.0,1775.0,2012,170.0
Arabica,United States,2012-02-23,Hawaiian Kona,Washed / Wet,7.25,7.75,7.5,7.83,7.67,7.67,9.33,10.0,10.0,7.75,82.75,0,0.0,0,,,,2012,840.0
